"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006/2007","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","0","","","","0"
"2007/2008","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2008/2009","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2009/2010","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2010/2011","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2011/2012","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2012/2013","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2013/2014","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2014/2015","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2015/2016","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2016/2017","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"
"2017/2018","Quebec","2016A000224","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009329","6.4.4","","..","","","0"


